,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
10637,5,11,7,8,7,10,6,2,7,11,4,8,4,8,6,12,12
10638,2,10,3,7,2,12,3,6,3,12,5,11,1,6,0,8,25
10639,2,3,4,2,2,7,9,3,4,12,5,4,1,10,2,8,1
10640,2,4,3,5,3,8,7,6,3,8,6,9,2,9,4,9,14
10641,6,10,7,5,3,5,8,2,7,11,8,8,4,9,3,6,16
10642,6,9,8,7,9,7,7,3,5,8,6,7,6,9,7,5,5
10643,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,18
10644,4,5,5,7,2,5,15,1,6,9,11,7,0,8,0,8,21
10645,5,8,7,6,5,7,9,3,5,13,7,6,2,10,2,7,4
10646,1,0,2,0,0,5,10,7,2,9,6,5,1,9,3,8,1
10647,4,2,4,3,3,7,8,5,5,6,5,6,3,7,4,8,6
10648,5,10,7,8,6,10,6,1,6,10,3,8,4,9,4,11,11
10649,3,6,4,5,2,8,9,7,6,5,8,9,3,8,5,10,14
10650,2,1,2,2,1,6,7,4,8,7,6,11,3,8,5,9,11
10651,2,6,4,4,3,9,7,3,3,8,5,6,4,8,6,5,25
10652,3,3,4,5,4,8,7,6,2,5,7,9,3,9,5,10,14
10653,4,5,5,7,3,8,8,6,9,5,6,7,0,8,9,8,2
10654,3,5,6,4,3,9,7,3,6,10,3,7,5,7,4,9,3
10655,2,7,3,5,1,5,7,6,8,6,6,12,1,7,4,9,22
10656,2,6,3,4,2,6,8,8,8,9,8,13,1,9,4,10,22
10657,4,9,5,6,3,7,7,12,1,7,9,8,8,6,0,8,7
10658,4,7,5,8,6,6,9,4,4,7,7,6,4,9,9,8,4
10659,4,9,6,7,3,9,7,4,8,12,4,7,2,8,5,9,2
10660,6,9,8,7,7,7,6,3,5,6,6,10,4,6,11,9,16
10661,2,3,2,2,1,6,8,6,7,8,7,13,1,9,3,10,22
10662,2,3,4,2,1,10,2,3,2,10,2,10,2,6,2,8,10
10663,3,7,5,5,5,7,8,3,4,8,7,8,6,9,5,4,5
10664,4,5,6,4,2,4,12,3,3,10,11,7,3,10,1,7,9
10665,2,4,4,3,2,8,2,2,1,7,2,8,2,7,3,6,10
10666,6,8,9,10,9,7,4,4,2,6,4,6,8,6,11,7,3
10667,3,4,6,6,2,7,6,3,0,7,0,8,2,7,1,8,10
10668,3,5,5,4,2,7,10,1,7,7,11,8,1,11,2,8,17
10669,4,10,5,8,3,11,4,5,5,15,3,9,0,7,0,8,25
10670,0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,18
10671,6,11,6,6,3,5,9,4,3,10,8,5,5,12,2,7,9
10672,3,8,4,6,2,5,7,10,8,7,7,5,3,8,4,8,8
10673,2,1,3,3,2,6,7,4,5,6,5,7,2,6,4,8,6
10674,5,6,6,8,6,8,5,6,3,9,5,10,5,7,7,6,14
10675,4,7,4,5,2,7,6,6,9,6,7,11,0,9,9,8,2
10676,3,4,4,3,3,8,6,6,4,6,7,8,7,6,2,8,7
10677,3,7,5,5,4,8,4,7,4,6,5,7,3,8,3,9,14
10678,5,6,6,6,6,8,6,5,4,6,6,8,4,8,1,7,20
10679,5,11,8,8,6,8,7,3,9,5,6,8,3,8,7,8,16
10680,4,10,5,7,4,6,8,9,7,7,5,7,2,8,9,9,24
10681,6,10,7,8,4,6,8,4,8,11,8,7,2,8,5,5,2
10682,8,14,6,8,3,6,9,6,9,11,8,10,2,8,5,8,22
10683,2,5,3,3,2,8,12,3,6,6,11,7,2,11,1,7,21
10684,6,11,8,8,6,6,10,1,6,13,7,6,2,10,2,7,4
10685,6,9,8,7,5,7,7,2,9,11,5,9,3,8,5,8,12
10686,5,8,7,12,11,8,8,4,2,7,8,9,4,11,8,8,17
10687,1,3,2,2,1,11,6,2,6,11,3,7,0,7,0,8,25
10688,4,8,6,6,6,7,9,5,6,8,4,9,4,5,5,10,6
10689,4,4,5,6,4,6,6,9,7,6,6,7,2,8,9,9,24
10690,6,11,6,6,4,4,9,1,3,9,9,8,8,12,1,6,19
10691,7,11,10,8,6,8,7,2,9,11,6,9,5,7,6,8,12
10692,3,6,5,4,4,8,7,5,2,7,6,9,4,8,7,10,12
10693,4,9,6,7,4,2,12,3,6,12,11,6,1,10,2,5,4
10694,8,10,11,7,7,5,6,4,5,11,10,11,11,5,4,7,7
10695,6,10,8,8,10,7,6,7,4,6,5,8,8,8,8,9,7
10696,7,11,9,8,11,8,5,4,3,6,5,10,8,7,9,13,23
10697,2,10,3,8,4,7,7,0,7,7,6,8,0,8,3,8,18
10698,2,3,4,2,2,6,8,1,6,10,6,8,3,8,2,7,11
10699,13,15,10,8,6,8,7,5,6,10,3,8,7,6,6,11,6
10700,5,7,7,6,6,5,8,3,8,7,7,9,3,7,7,5,21
10701,4,3,4,4,2,6,9,8,4,6,5,8,2,8,5,10,6
10702,1,2,2,3,1,8,8,5,1,5,7,9,2,9,4,9,14
10703,6,11,6,8,4,4,12,3,7,12,10,4,1,11,2,4,21
10704,4,6,6,4,3,10,7,1,8,10,2,6,3,8,3,9,16
10705,6,10,8,8,5,7,8,6,6,7,7,6,6,9,2,6,5
10706,5,7,7,8,7,7,10,5,5,8,7,9,5,9,7,5,4
10707,4,7,6,5,4,5,9,2,8,11,7,9,3,9,5,7,12
10708,6,8,8,6,8,7,8,7,5,6,6,8,7,9,8,11,7
10709,2,4,2,2,1,6,10,5,4,9,7,4,1,10,3,7,1
10710,3,6,3,4,3,8,8,12,1,6,6,8,5,8,0,8,5
10711,3,4,4,3,2,8,7,3,9,6,6,8,2,8,6,8,16
10712,3,6,4,4,3,8,11,2,6,6,11,8,2,11,1,8,21
10713,4,10,6,7,7,8,6,4,4,6,5,7,4,9,5,8,24
10714,7,13,6,10,4,7,10,2,3,13,6,5,2,9,8,8,25
10715,4,6,6,4,4,7,7,6,5,7,6,6,4,8,3,7,8
10716,2,4,3,3,1,6,10,1,6,8,11,8,1,11,2,7,17
10717,2,0,2,1,1,7,6,7,5,7,6,8,2,8,3,8,13
10718,2,5,4,4,2,7,7,3,6,15,7,10,1,6,1,7,25
10719,2,4,3,3,1,5,9,5,6,12,9,10,1,10,2,7,22
10720,5,8,7,6,4,8,8,4,9,11,3,8,2,6,4,9,2
10721,6,11,6,8,4,5,12,9,3,7,3,9,3,7,6,11,6
10722,1,0,1,0,0,5,10,6,1,9,6,5,0,9,2,8,1
10723,2,4,4,2,2,7,8,3,5,10,6,7,3,8,2,8,3
10724,9,12,8,6,4,7,7,2,9,9,7,9,4,9,4,7,16
10725,6,9,8,7,6,10,7,3,6,11,3,7,5,6,5,10,6
10726,3,4,4,2,3,8,6,6,4,7,7,9,9,5,1,8,7
10727,2,5,3,3,1,5,9,5,7,12,9,11,1,10,2,7,22
10728,7,9,5,5,2,7,7,5,7,10,6,9,1,9,7,9,12
10729,4,5,5,3,2,4,8,5,8,9,8,9,4,11,3,4,20
10730,3,7,4,4,1,2,12,5,5,12,10,8,0,8,2,6,4
10731,3,6,4,4,1,4,7,8,1,7,6,11,3,8,2,11,11
10732,3,3,3,5,2,7,9,14,3,7,3,8,3,8,0,8,3
10733,4,7,6,5,5,7,8,5,6,8,6,8,6,7,5,9,3
10734,4,5,6,5,5,8,8,4,6,7,6,8,3,9,8,8,25
10735,4,8,5,9,6,8,8,5,2,7,9,10,3,9,5,7,14
10736,3,6,5,4,5,6,7,3,6,6,5,8,3,8,4,9,11
10737,3,3,5,4,2,6,3,3,2,6,2,8,3,6,3,7,10
10738,2,3,3,5,1,13,3,8,4,13,4,11,1,6,0,8,25
10739,1,3,3,1,2,8,7,2,5,10,5,7,1,8,4,9,24
10740,5,8,7,6,7,7,7,5,4,7,5,7,4,9,6,7,24
10741,3,11,4,9,4,10,7,1,7,11,3,7,0,7,1,7,25
10742,5,9,6,7,3,6,8,2,6,15,6,8,2,8,2,8,25
10743,3,2,5,3,2,7,12,2,3,7,11,8,3,10,1,8,9
10744,4,11,5,8,2,8,6,3,7,15,5,9,1,6,1,7,25
10745,4,7,6,5,5,11,6,3,4,9,3,6,7,6,2,8,7
10746,3,4,4,5,4,8,7,6,3,8,8,9,3,8,4,8,14
10747,6,11,5,6,3,9,7,6,4,10,3,8,6,6,5,10,6
10748,3,2,4,3,3,6,7,4,6,6,5,7,3,7,5,8,6
10749,3,2,4,3,3,7,8,5,5,7,6,6,6,9,2,5,5
10750,5,11,7,8,6,7,7,8,5,7,5,6,3,7,3,8,5
10751,1,3,2,2,1,6,11,1,7,8,11,9,1,11,2,8,17
10752,10,15,10,9,7,8,6,3,9,12,6,9,4,5,8,7,0
10753,6,11,7,8,4,5,7,10,10,7,6,5,3,8,4,8,8
10754,6,7,8,6,6,5,7,6,8,7,6,7,4,7,5,5,8
10755,5,7,7,8,6,9,8,5,5,6,5,8,3,8,9,7,18
10756,9,11,9,6,5,5,8,2,4,7,9,7,10,10,2,5,19
10757,4,10,5,7,3,6,8,5,8,11,8,7,2,9,5,5,2
10758,8,13,8,7,4,9,5,4,6,11,3,7,5,6,6,11,8
10759,1,6,1,4,2,7,7,0,7,7,6,8,0,8,3,8,18
10760,4,10,5,8,5,8,6,8,4,7,4,8,3,8,3,8,13
10761,2,5,4,3,2,7,7,1,8,10,6,9,2,8,4,8,12
10762,3,3,5,2,3,7,6,3,4,9,8,9,6,5,2,9,7
10763,1,3,2,2,1,8,5,4,4,13,7,12,1,7,0,8,25
10764,1,1,2,1,1,5,11,7,2,10,6,4,1,9,3,8,1
10765,4,5,5,4,3,6,8,5,7,7,10,10,3,9,1,8,20
10766,6,6,7,4,4,6,11,4,2,8,7,6,9,12,2,5,19
10767,4,5,5,4,2,4,8,5,7,11,10,9,3,9,2,6,20
10768,2,4,4,3,2,7,8,2,7,11,7,8,2,8,4,8,12
10769,3,8,5,5,2,7,4,3,1,7,1,8,3,7,2,8,10
10770,6,9,8,7,4,4,8,5,2,7,9,8,9,9,0,8,19
10771,6,12,4,6,2,7,8,7,6,11,7,7,2,9,5,8,22
10772,4,10,6,8,7,8,7,5,6,7,6,6,3,8,4,7,3
10773,3,3,4,2,2,7,7,6,6,7,6,5,5,8,3,7,8
10774,5,4,5,7,3,7,7,15,2,4,6,8,6,8,0,8,5
10775,3,5,4,4,2,3,9,4,7,11,10,12,1,9,2,6,22
10776,3,8,3,5,1,1,13,5,4,12,10,7,0,8,2,6,4
10777,6,11,5,8,4,5,13,3,3,13,6,4,2,8,6,6,25
10778,4,6,5,4,3,10,7,3,6,10,3,6,3,7,4,10,6
10779,1,0,2,1,0,6,7,6,9,7,6,14,0,8,4,10,22
10780,5,8,7,6,6,8,9,6,4,10,4,4,3,11,4,9,1
10781,5,11,5,8,6,6,8,9,5,7,6,8,3,8,5,12,6
10782,5,10,7,7,6,6,7,7,7,7,10,9,4,6,8,7,21
10783,6,9,6,4,3,6,7,4,3,10,9,6,3,10,4,4,17
10784,3,5,5,4,2,9,6,3,6,14,5,10,1,6,0,7,25
10785,3,5,4,3,2,6,7,5,5,9,7,10,2,9,4,9,23
10786,2,5,4,4,2,6,12,2,3,8,11,8,2,10,1,8,9
10787,8,11,11,8,7,5,7,2,7,10,8,11,3,8,3,7,11
10788,11,15,9,8,4,7,10,5,5,4,5,11,6,11,2,6,5
10789,8,14,8,8,4,11,4,3,3,12,6,9,3,10,3,9,2
10790,3,2,5,4,3,6,6,6,6,6,6,9,2,9,4,9,23
10791,4,6,7,4,4,6,6,3,4,9,9,9,9,6,3,9,7
10792,3,6,4,4,3,6,7,5,5,10,8,10,2,9,4,9,23
10793,4,9,6,7,8,8,9,3,5,5,7,8,5,9,8,7,6
10794,6,11,8,8,12,8,7,5,4,7,7,7,8,10,10,10,24
10795,2,6,3,4,2,7,7,6,3,7,6,8,3,8,2,8,13
10796,6,5,8,8,4,5,8,5,2,7,8,8,9,9,0,8,19
10797,4,9,6,6,4,6,10,1,6,13,7,6,1,10,2,8,4
10798,5,11,5,8,3,3,8,6,11,7,6,15,0,8,7,7,12
10799,8,11,8,6,5,8,8,4,4,6,9,6,10,10,3,6,19
10800,2,1,3,2,1,6,8,7,7,8,8,13,1,9,4,10,22
10801,4,7,6,5,3,6,8,4,1,7,8,8,8,10,0,8,19
10802,7,11,9,8,7,7,7,5,6,7,6,8,7,8,3,7,8
10803,2,1,2,1,1,8,6,6,4,6,6,8,2,8,3,8,14
10804,3,3,4,5,2,7,7,14,2,5,6,8,6,8,0,8,5
10805,1,3,2,2,1,7,7,4,4,6,6,5,2,8,5,9,24
10806,3,7,4,5,1,6,8,6,9,5,6,14,1,7,4,9,22
10807,5,6,7,5,5,5,7,3,8,7,6,10,3,7,7,5,21
10808,5,9,7,6,5,7,6,7,5,5,4,9,3,7,6,9,3
10809,3,11,3,8,4,7,7,0,8,7,6,8,0,8,3,8,18
10810,5,7,6,5,3,9,6,4,8,11,4,8,2,8,5,11,2
10811,9,14,9,8,6,3,8,4,6,10,11,12,5,8,4,6,11
10812,2,3,2,2,1,6,10,4,5,10,9,5,1,10,3,6,4
10813,4,8,4,6,3,7,6,11,4,7,13,8,3,9,0,8,20
10814,5,11,4,6,3,10,2,3,1,9,4,11,3,4,4,8,10
10815,7,10,7,8,6,8,7,7,4,9,5,6,5,9,5,10,13
10816,7,10,10,8,6,7,8,0,8,9,6,8,3,8,3,7,16
10817,5,10,7,8,7,8,8,4,5,7,6,7,7,7,6,9,24
10818,4,7,5,5,3,9,12,2,3,3,10,9,3,11,2,8,9
10819,2,7,4,4,1,9,15,1,5,6,11,9,0,8,0,8,21
10820,5,7,7,5,3,5,9,3,5,10,9,9,6,7,1,7,5
10821,6,9,5,4,2,6,5,3,7,10,4,12,2,6,6,8,15
10822,7,13,5,7,3,9,7,6,4,13,4,9,3,8,5,10,18
10823,3,7,4,5,2,7,8,14,1,7,6,8,3,8,0,8,3
10824,4,8,4,5,1,1,11,5,7,11,11,9,0,8,2,6,4
10825,5,11,7,8,8,6,7,3,9,7,6,10,1,8,11,5,0
10826,2,3,4,2,2,7,7,1,8,11,6,9,1,8,4,8,12
10827,4,5,6,8,4,4,8,5,2,7,8,8,8,10,0,8,19
10828,2,1,2,2,1,8,7,6,4,8,5,8,2,8,8,8,2
10829,5,9,6,5,3,2,10,5,3,13,12,9,4,9,0,8,5
10830,7,11,10,8,5,10,7,2,9,11,1,6,4,9,4,10,16
10831,5,9,5,4,3,7,7,4,6,10,6,7,5,9,6,5,8
10832,5,10,7,8,6,7,10,5,4,12,5,3,1,10,3,8,1
10833,7,15,7,8,6,10,6,4,5,10,4,7,7,6,8,9,24
10834,4,8,5,6,1,7,7,4,4,7,6,8,3,8,4,8,16
10835,5,10,7,8,6,9,7,2,7,11,5,8,3,8,5,10,12
10836,7,6,6,9,3,6,12,2,3,10,10,6,4,11,5,7,17
10837,3,6,5,6,4,6,7,3,8,8,6,9,3,7,7,6,21
10838,2,4,2,3,2,8,7,6,3,9,6,8,2,8,2,8,13
10839,3,11,5,8,3,4,3,5,8,1,0,6,0,6,1,5,15
10840,3,7,4,5,1,3,7,7,2,7,7,11,3,8,3,10,11
10841,5,9,6,4,4,6,4,2,2,8,4,10,7,3,1,9,7
10842,2,0,2,1,0,6,7,6,9,7,6,14,0,8,4,10,22
10843,5,7,5,5,3,6,11,3,7,11,9,5,2,11,2,4,21
10844,3,5,5,4,3,6,8,2,8,11,8,9,2,8,4,8,12
10845,4,9,4,6,2,7,7,14,2,4,6,8,6,8,0,8,5
10846,5,8,7,6,6,7,11,2,2,7,8,8,7,12,1,8,19
10847,4,8,5,6,5,7,9,3,6,9,9,6,5,10,3,7,4
10848,3,2,4,3,3,8,11,2,2,6,8,8,6,11,0,8,19
10849,5,10,6,8,5,6,6,6,5,9,7,12,3,8,5,9,23
10850,3,8,5,6,2,6,9,7,7,8,10,9,3,9,1,7,20
10851,3,8,4,6,4,5,8,7,5,6,4,9,3,6,5,8,6
10852,6,11,9,8,12,9,7,3,3,8,4,7,12,5,4,5,7
10853,6,11,6,8,6,7,7,13,1,6,6,8,5,8,0,8,5
10854,5,9,6,6,6,5,9,4,6,10,10,6,2,9,3,6,4
10855,1,3,2,2,1,6,11,3,4,8,10,7,2,11,0,7,21
10856,3,3,4,2,2,7,7,6,6,7,6,8,3,8,3,8,3
10857,5,5,5,6,3,5,12,8,3,7,2,9,3,7,6,11,6
10858,1,0,2,1,0,8,9,3,2,7,12,8,2,10,0,8,9
10859,5,11,7,8,5,7,4,1,8,8,2,10,0,6,3,8,15
10860,10,15,9,8,6,7,10,4,6,13,5,3,4,9,7,5,1
10861,5,6,5,4,2,2,12,5,4,12,11,7,2,10,1,7,9
10862,1,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,18
10863,6,9,8,7,6,6,7,7,7,7,7,8,4,10,6,9,21
10864,5,11,6,8,4,7,8,8,5,10,8,7,4,7,5,9,13
10865,4,8,5,6,2,7,6,7,8,6,6,9,1,8,6,11,23
10866,2,1,3,3,1,6,8,7,7,8,8,13,1,10,4,10,22
10867,5,7,8,5,4,11,5,2,8,10,1,7,2,7,3,10,16
10868,1,3,2,1,1,6,12,2,3,8,11,8,2,11,0,8,9
10869,3,10,4,7,5,6,9,8,4,7,6,8,2,7,5,11,6
10870,5,10,7,7,7,8,9,6,3,6,6,9,4,7,7,9,12
10871,6,11,8,8,5,7,8,2,5,10,6,7,5,8,1,7,5
10872,5,5,6,6,3,7,6,15,0,7,8,8,3,8,0,8,3
10873,1,1,2,1,0,8,7,2,10,9,6,8,0,8,6,8,0
10874,4,10,6,8,4,9,7,5,7,9,4,4,3,8,4,8,8
10875,4,9,6,7,6,8,6,6,4,7,7,8,8,5,2,7,7
10876,3,1,4,2,2,6,7,4,7,7,6,10,3,8,4,9,11
10877,1,0,2,1,0,6,7,6,8,7,6,14,0,8,4,10,22
10878,5,8,6,7,7,6,8,2,5,7,6,9,4,7,8,7,16
10879,5,9,7,6,7,9,7,5,5,6,7,6,10,7,4,6,7
10880,3,4,5,3,3,9,6,2,6,10,4,9,4,7,4,9,11
10881,4,10,4,7,2,7,5,15,5,7,13,8,3,9,0,8,20
10882,3,8,3,6,1,1,14,5,3,12,10,5,0,8,2,6,4
10883,5,8,7,7,7,7,9,4,8,7,7,8,3,10,8,6,21
10884,5,11,7,8,7,8,7,3,5,6,7,6,4,10,11,9,16
10885,4,4,6,7,2,5,7,7,10,7,6,12,1,9,4,9,22
10886,8,10,7,5,3,8,8,7,5,7,10,6,7,12,4,8,9
10887,3,9,4,6,3,7,4,3,1,6,2,8,2,7,3,8,10
10888,4,6,5,4,4,7,8,8,6,5,7,11,3,8,4,7,20
10889,4,9,6,7,5,7,7,2,7,11,7,9,3,8,4,8,12
10890,6,9,6,4,4,6,8,3,5,7,4,10,5,8,6,7,6
10891,4,7,5,5,5,9,6,4,3,8,5,8,3,9,9,9,2
10892,3,8,4,6,1,7,7,4,4,7,6,8,3,8,4,8,16
10893,3,5,4,4,3,7,7,7,6,6,6,5,2,8,3,7,8
10894,4,7,4,9,4,8,5,8,5,9,6,9,3,7,5,8,14
10895,10,14,8,8,3,4,12,3,8,12,8,4,2,9,3,4,21
10896,6,5,8,4,7,9,8,5,4,7,6,7,9,8,5,3,7
10897,1,3,2,2,0,7,7,1,7,13,6,8,0,8,0,7,18
10898,1,0,1,1,0,7,7,6,5,6,5,9,1,7,5,10,23
10899,4,8,6,6,4,8,8,6,7,9,5,4,3,7,4,9,8
10900,6,11,7,8,6,6,7,7,5,8,7,11,5,7,6,6,23
10901,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,18
10902,5,4,6,6,2,6,7,7,11,7,6,14,1,8,4,9,22
10903,4,11,6,8,4,7,8,3,9,6,5,6,4,10,8,6,16
10904,3,6,5,4,2,7,7,3,5,15,6,9,1,6,1,7,25
10905,7,9,7,5,4,6,8,2,6,10,4,9,5,6,3,8,11
10906,5,9,6,7,7,7,7,6,6,7,6,8,3,8,3,8,3
10907,2,1,2,1,1,8,7,6,5,7,6,8,2,8,3,8,13
10908,5,10,8,7,5,3,8,2,7,10,11,12,4,7,4,5,11
10909,2,1,2,3,2,7,7,5,6,7,6,9,2,8,5,10,12
10910,2,4,4,3,2,7,9,4,3,12,5,3,1,10,2,8,1
10911,5,11,6,8,6,8,7,8,5,7,6,7,2,8,9,8,2
10912,3,4,5,3,2,8,6,2,9,12,5,9,1,8,5,9,0
10913,4,11,5,8,4,6,8,9,8,7,5,7,3,8,9,10,24
10914,7,10,9,8,6,6,12,2,2,7,10,8,7,10,7,8,9
10915,5,11,7,8,8,5,7,5,4,7,5,8,4,6,10,8,11
10916,4,7,7,5,5,5,9,3,5,10,9,8,3,8,3,5,3
10917,4,3,4,4,2,7,7,12,1,7,9,8,8,6,0,8,7
10918,6,12,4,6,2,6,9,6,8,11,8,10,2,8,5,9,22
10919,4,4,6,3,3,5,8,2,7,10,8,9,3,8,2,7,11
10920,4,7,6,5,3,9,7,3,4,10,5,6,5,8,1,7,5
10921,3,7,4,5,3,8,7,7,7,8,6,7,2,8,9,8,2
10922,3,6,4,4,4,7,8,5,3,6,6,10,3,8,6,8,23
10923,5,7,6,5,6,7,8,6,4,8,6,8,3,10,8,11,4
10924,2,0,2,1,1,7,7,7,5,7,6,7,1,8,7,8,24
10925,5,11,6,9,4,5,8,11,9,8,7,5,3,8,4,8,8
10926,6,10,8,7,7,8,3,8,4,6,6,9,3,8,4,9,14
10927,4,7,5,5,3,6,7,6,7,10,7,11,2,9,4,9,23
10928,4,8,6,6,8,9,7,5,6,7,5,6,5,6,8,7,8
10929,9,12,7,7,3,7,8,4,9,13,6,8,2,7,5,6,21
10930,7,15,7,8,8,6,8,3,6,9,6,7,8,5,8,6,24
10931,2,2,3,3,2,7,12,3,6,7,11,8,2,11,1,7,21
10932,1,3,2,1,0,7,7,1,7,13,6,8,0,8,1,8,18
10933,5,10,6,8,3,9,6,2,7,7,6,5,0,8,4,7,18
10934,5,9,7,7,6,8,3,8,4,6,6,7,3,8,3,8,14
10935,3,7,5,5,3,7,7,8,5,6,5,6,3,8,3,8,13
10936,6,9,8,7,4,11,8,5,2,6,9,8,8,9,0,8,19
10937,4,4,5,6,4,6,7,9,7,7,6,7,2,8,9,9,24
10938,4,8,5,6,3,7,7,3,12,9,6,8,0,8,8,8,0
10939,9,15,7,8,4,8,6,5,6,8,3,8,6,9,5,8,13
10940,4,10,6,8,5,8,7,7,7,9,4,5,3,8,4,9,8
10941,2,7,3,5,1,14,2,6,5,14,2,11,0,7,0,8,25
10942,6,5,6,8,3,5,7,10,9,7,6,5,3,8,4,8,8
10943,4,8,5,6,4,7,8,8,4,7,7,8,3,8,3,8,13
10944,5,10,6,7,6,9,6,3,5,7,6,7,7,8,6,9,24
10945,4,6,6,4,5,7,7,6,2,8,8,8,6,7,4,8,19
10946,3,4,4,5,4,8,8,7,2,5,7,9,3,8,5,9,14
10947,2,3,2,2,2,7,7,5,5,7,6,6,2,8,5,9,24
10948,3,7,6,5,4,7,11,2,2,6,9,8,7,11,1,8,19
10949,4,6,6,4,5,5,8,4,5,6,7,8,5,10,4,8,21
10950,2,6,3,4,2,7,6,6,6,7,3,10,1,8,4,10,23
10951,7,8,7,6,4,5,8,1,7,8,9,5,2,11,3,4,17
10952,3,6,5,4,2,8,9,4,2,6,13,8,3,10,0,8,9
10953,6,5,8,4,7,7,8,4,4,7,5,8,11,8,5,6,7
10954,1,1,2,1,0,8,7,4,7,5,6,7,0,8,7,8,2
10955,5,5,6,3,3,4,8,5,8,10,9,9,3,9,2,6,20
10956,3,7,4,5,2,5,7,10,8,7,6,5,3,8,4,8,8
10957,1,9,2,7,3,8,7,0,7,7,6,7,0,8,2,7,18
10958,7,9,7,10,7,7,9,5,3,7,10,11,3,8,7,7,14
10959,4,7,5,5,3,6,7,6,8,7,6,11,1,9,4,9,22
10960,7,10,9,8,7,4,9,4,8,12,10,9,3,8,5,4,12
10961,12,15,9,8,5,9,6,6,5,10,2,8,7,6,6,11,6
10962,6,10,6,8,3,8,4,15,6,7,15,8,3,9,0,8,20
10963,2,6,3,4,1,3,3,6,8,1,1,5,0,7,1,6,15
10964,3,6,3,4,2,5,12,4,5,11,9,5,2,12,1,5,21
10965,5,10,5,8,4,9,8,2,4,11,6,7,2,10,6,12,25
10966,10,14,9,8,4,6,4,4,6,4,7,6,6,5,2,7,20
10967,4,7,5,5,3,9,8,4,6,9,3,7,3,6,4,11,6
10968,1,0,1,0,0,8,7,5,4,6,5,9,1,8,4,10,23
10969,5,5,6,4,3,5,8,5,8,10,8,9,3,9,3,5,20
10970,2,1,3,2,2,5,7,4,7,7,6,11,3,8,4,10,11
10971,6,11,5,6,4,7,7,4,3,9,8,10,4,9,8,11,22
10972,3,6,4,4,2,7,7,4,14,9,6,8,0,8,8,8,0
10973,3,7,5,5,3,9,7,4,6,10,4,7,3,7,4,10,6
10974,5,11,9,8,12,10,6,3,3,8,4,7,11,6,5,4,7
10975,5,7,6,6,6,6,7,5,6,6,4,7,4,7,6,5,8
10976,3,10,6,8,4,12,2,3,3,10,2,9,2,6,4,8,10
10977,3,7,4,7,3,7,6,8,5,5,6,8,3,8,5,9,14
10978,7,8,9,7,11,7,8,5,5,6,5,8,10,10,9,7,19
10979,4,7,4,5,2,4,6,8,2,7,7,11,3,8,3,11,11
10980,2,4,3,3,1,4,10,2,6,10,10,6,1,11,2,5,17
10981,2,7,3,4,1,7,7,4,4,7,6,8,3,8,4,8,16
10982,6,9,9,7,6,7,9,3,6,12,7,6,3,9,3,7,4
10983,6,9,6,4,4,5,8,3,5,7,4,10,4,7,5,7,6
10984,3,2,4,4,3,8,8,6,2,5,7,10,3,8,5,10,14
10985,5,11,6,8,5,9,7,5,7,10,4,5,3,8,3,8,8
10986,3,8,5,6,4,10,7,3,6,10,3,7,3,7,2,10,6
10987,2,6,3,4,3,8,7,5,6,6,5,4,3,8,3,7,8
10988,5,8,6,6,3,8,7,12,2,6,9,8,9,6,0,8,7
10989,5,8,8,6,6,10,7,4,6,10,3,5,3,8,3,8,8
10990,3,6,4,4,1,6,7,6,10,7,6,13,1,8,4,9,22
10991,6,10,6,5,3,9,5,2,8,11,5,9,2,9,5,9,0
10992,4,5,5,4,2,4,13,4,4,10,11,7,3,10,1,8,9
10993,3,9,4,6,2,7,4,0,9,9,2,11,0,7,2,8,15
10994,3,8,5,6,4,8,7,3,8,5,6,8,2,8,6,8,16
10995,3,5,4,3,3,8,7,7,5,7,7,8,2,8,9,8,2
10996,2,3,4,2,2,8,8,3,5,10,5,6,2,8,5,9,24
10997,2,5,4,4,3,9,6,4,6,10,4,6,2,8,3,8,8
10998,1,8,1,6,1,7,7,0,8,7,6,8,0,8,3,8,18
10999,7,6,7,8,4,8,7,13,2,6,9,8,9,6,0,8,7
11000,5,6,7,4,5,12,5,3,4,9,2,6,7,6,2,8,7
11001,2,11,2,8,4,7,7,0,6,7,6,8,0,9,3,8,18
11002,5,11,7,8,4,7,7,2,11,11,6,8,1,8,6,7,0
11003,8,12,8,6,4,11,0,4,3,12,6,14,4,5,5,11,10
11004,7,7,5,11,4,7,8,5,3,11,7,7,2,9,10,6,0
11005,4,7,6,5,6,9,7,5,5,6,7,5,8,6,2,6,7
11006,6,9,7,11,7,8,7,7,4,9,7,9,3,8,6,8,14
11007,6,11,6,8,5,6,11,5,6,11,9,4,3,12,2,4,21
11008,3,7,4,5,2,5,10,8,4,7,4,8,3,7,6,11,6
11009,2,6,3,4,1,4,7,7,9,7,6,11,1,9,4,9,22
11010,4,8,6,6,3,9,8,4,1,7,8,8,8,9,0,8,19
11011,6,8,6,6,3,4,10,2,8,11,11,5,1,10,3,4,17
11012,5,9,5,7,5,5,10,8,3,8,5,5,1,9,6,6,1
