@relation 'letter-weka.filters.unsupervised.attribute.Remove-V-R13,11,7,14,12,15,9,8,10,6,16,3,5,1,4,2,17'

@attribute x-ege numeric
@attribute x2ybr numeric
@attribute y-bar numeric
@attribute xegvy numeric
@attribute xy2br numeric
@attribute y-ege numeric
@attribute y2bar numeric
@attribute x2bar numeric
@attribute xybar numeric
@attribute x-bar numeric
@attribute yegvx numeric
@attribute width numeric
@attribute onpix numeric
@attribute x-box numeric
@attribute high numeric
@attribute y-box numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
6,6,8,8,9,7,4,3,6,7,6,5,5,3,4,6,R
1,10,9,10,6,3,8,1,10,4,4,6,3,5,5,7,Y
0,5,9,7,5,9,9,6,5,8,8,4,2,4,6,4,S
9,2,6,6,5,2,5,3,9,12,8,10,7,7,6,8,M
2,7,8,8,8,3,8,1,10,7,7,5,2,3,3,4,X
4,8,8,10,8,0,0,3,7,8,8,2,0,1,0,0,W
3,5,10,10,4,7,5,3,11,8,7,5,4,6,5,10,F
3,6,7,8,8,3,4,9,7,8,7,7,7,6,8,10,O
5,11,7,8,10,2,5,4,11,3,6,8,6,5,5,7,M
2,6,8,8,7,5,8,4,11,6,6,6,3,5,6,8,S
0,10,13,8,8,0,6,0,7,7,8,2,1,1,4,6,T
0,6,7,9,9,8,7,5,5,7,8,5,4,4,6,8,S
8,7,7,6,9,2,5,5,6,7,8,10,11,7,8,11,M
4,7,9,9,8,1,3,6,8,6,7,2,1,2,1,3,N
2,7,8,8,8,3,7,0,9,7,7,6,3,4,6,8,X
2,4,7,9,7,5,6,3,10,9,9,7,5,6,8,11,S
1,6,8,9,12,4,7,6,7,5,10,4,2,3,5,7,C
1,10,13,11,4,1,6,4,12,4,5,5,3,5,6,8,T
2,7,8,7,7,6,7,8,6,7,11,4,2,3,5,3,G
7,5,6,11,6,6,5,4,7,9,5,6,6,4,5,7,N
1,7,12,9,4,2,5,3,13,6,6,4,1,2,3,4,F
3,4,5,8,8,4,9,8,7,8,8,7,3,5,8,5,O
3,11,9,9,9,1,7,5,11,4,6,5,2,5,5,7,U
3,5,7,8,6,4,11,11,6,6,8,7,4,6,8,11,D
3,4,8,7,5,7,7,4,9,9,10,8,5,5,6,9,B
2,6,7,8,7,9,7,9,7,6,10,4,3,4,6,9,B
8,8,8,9,8,0,2,5,7,5,8,7,4,5,8,10,W
2,5,7,8,8,5,7,5,7,7,10,2,1,2,2,3,E
1,6,12,10,4,4,2,9,10,4,8,5,2,4,6,9,P
0,6,7,8,8,8,13,3,9,7,8,4,1,3,4,6,Z
3,9,8,9,9,2,8,5,10,5,6,5,2,4,3,4,U
3,2,3,4,9,4,7,2,8,9,9,6,4,4,7,10,L
8,9,7,6,8,0,2,12,7,7,8,5,4,5,8,10,M
6,6,7,8,8,4,7,6,7,7,8,9,9,6,8,11,H
3,10,8,10,8,1,6,5,11,4,6,3,1,2,1,3,U
7,6,7,8,8,7,2,4,6,8,11,5,6,4,6,8,G
0,5,11,10,2,3,6,3,14,7,8,7,3,5,5,7,P
3,2,3,4,9,2,2,2,8,11,8,5,3,3,5,7,A
6,8,7,9,8,5,3,3,8,6,4,6,5,4,5,7,N
6,6,8,9,8,5,5,3,10,7,8,7,4,6,4,9,H
3,6,7,8,8,8,5,4,7,8,11,6,5,4,8,9,L
8,9,7,6,8,0,1,12,6,8,8,5,3,4,4,6,M
2,5,8,7,6,3,4,4,7,7,8,2,1,1,1,3,R
0,2,4,7,11,2,8,1,8,6,8,5,3,3,4,6,L
0,6,7,8,6,8,8,5,5,8,8,4,2,3,6,8,S
2,6,7,8,8,2,4,6,9,8,8,3,1,2,2,3,O
6,7,8,10,7,4,7,3,9,8,7,8,4,9,8,14,K
8,8,8,9,8,0,1,5,7,7,8,6,3,4,5,7,W
3,9,9,8,9,4,6,4,10,4,7,10,7,7,8,11,H
1,5,10,10,3,3,4,4,12,7,8,9,6,7,8,10,P
6,8,8,11,7,7,3,3,5,9,5,7,8,5,8,5,P
5,4,8,7,6,7,4,6,6,7,7,7,8,5,8,11,B
8,9,7,6,8,0,2,12,7,8,8,5,4,5,7,5,M
3,12,12,10,9,1,4,3,6,7,8,7,3,4,8,11,V
2,2,3,6,8,1,0,2,7,7,8,2,0,1,0,0,A
3,6,7,8,5,4,8,10,7,5,8,3,2,3,5,7,D
2,7,8,7,8,6,8,8,6,8,10,6,3,4,7,4,G
6,7,7,10,7,7,3,4,6,9,6,6,8,4,6,9,B
0,2,1,8,5,0,5,5,0,2,8,1,0,1,1,0,L
2,6,7,8,9,3,3,7,6,8,8,2,0,1,1,0,Q
1,2,5,6,7,2,8,3,3,5,5,4,4,3,6,8,L
1,7,11,10,4,2,6,1,13,5,7,8,4,6,7,9,F
2,6,7,8,7,7,8,5,6,8,8,2,2,1,3,4,Z
6,5,6,8,8,7,5,3,9,10,9,6,5,6,6,10,B
3,2,3,6,7,5,4,4,7,8,8,5,2,6,5,9,S
3,13,5,9,8,0,5,14,7,7,8,4,2,3,6,8,U
6,7,3,6,7,2,5,5,4,4,6,9,4,11,8,14,U
2,6,7,8,8,3,4,6,9,7,7,4,2,3,3,4,O
2,7,6,11,11,4,7,7,10,6,9,5,3,4,6,8,G
2,6,7,8,8,3,4,6,6,8,8,2,1,2,1,1,Q
3,5,7,8,10,4,7,4,6,5,9,5,5,3,5,7,K
7,9,8,13,6,3,4,7,8,7,9,7,4,9,7,13,V
2,7,9,8,6,5,8,4,11,6,5,7,4,6,6,8,S
1,5,10,10,3,2,4,3,12,7,8,4,2,2,3,5,P
2,6,6,9,9,8,5,3,6,7,8,4,3,3,5,7,X
2,6,7,8,4,3,6,6,6,7,7,3,2,2,2,3,D
3,6,7,8,6,11,2,3,8,6,1,7,8,5,6,8,S
0,3,5,7,10,2,7,1,8,6,8,2,1,1,1,3,L
0,6,7,8,8,1,8,0,13,7,7,3,1,1,4,5,I
2,8,11,9,5,3,7,2,12,5,4,5,2,5,6,11,T
2,5,7,8,6,6,6,4,10,9,10,7,5,5,7,9,B
1,9,10,9,5,3,5,4,10,6,7,2,1,2,3,4,F
5,5,10,9,10,2,5,4,4,7,7,6,2,7,4,9,N
2,6,7,8,5,3,7,7,6,7,7,5,3,4,4,2,D
1,5,9,10,3,2,4,4,12,7,8,4,2,2,3,5,P
1,6,11,10,4,3,3,8,10,4,8,3,1,2,4,7,P
4,9,11,10,5,4,8,2,11,6,4,5,2,4,3,5,T
4,4,7,8,11,2,2,9,7,4,11,5,2,5,8,11,K
3,6,7,8,8,0,1,15,7,7,8,5,3,4,8,11,H
1,6,6,9,14,4,10,7,9,6,8,5,2,4,6,4,C
3,6,7,9,9,3,6,6,7,7,8,3,2,2,2,1,H
6,4,8,7,7,5,4,4,8,8,4,5,5,3,4,5,R
3,6,7,8,11,6,7,4,6,5,9,6,6,4,8,10,K
3,4,6,8,5,5,6,1,8,11,9,6,7,3,8,11,I
3,12,12,10,8,1,4,3,8,6,8,5,2,3,4,2,V
3,7,7,8,9,5,8,3,12,7,8,7,4,5,6,8,E
0,11,15,8,8,0,6,1,7,7,8,5,1,3,6,4,T
6,7,7,5,8,8,9,2,12,7,5,8,6,8,8,15,Z
5,9,8,12,5,6,7,1,8,5,3,8,6,7,8,11,Y
0,5,6,7,9,0,6,3,15,8,7,4,2,3,5,7,J
3,5,9,7,8,6,6,5,8,8,11,7,5,5,8,11,R
2,8,6,9,12,4,5,6,9,5,10,5,4,5,8,10,G
0,4,7,7,8,1,6,2,14,9,7,5,3,4,7,10,J
2,6,6,10,9,8,7,5,11,8,9,5,3,8,6,12,E
0,6,7,8,8,0,4,4,7,7,8,0,0,0,4,7,I
3,7,8,10,5,4,4,3,10,6,3,4,2,4,4,9,Y
3,6,7,8,8,3,5,8,10,7,8,6,4,5,8,10,O
5,11,9,9,10,0,4,4,13,4,8,8,4,7,7,13,N
2,7,9,7,7,4,7,3,10,6,5,5,3,4,4,6,S
1,6,7,8,8,6,9,5,6,7,8,2,1,2,2,1,Z
1,2,4,7,5,1,7,5,2,4,6,2,1,2,3,1,L
4,5,8,9,9,7,3,4,10,7,10,4,3,5,5,10,E
2,11,12,10,9,1,3,2,6,7,8,4,1,2,3,4,V
3,11,8,9,9,1,10,6,13,4,7,10,4,9,8,11,U
2,5,8,8,6,6,7,4,10,8,10,6,4,4,6,8,B
6,6,7,8,5,3,7,6,7,8,7,6,4,4,5,7,H
0,4,5,7,10,0,5,4,14,9,8,4,2,2,4,6,J
0,6,7,8,15,7,11,6,7,3,7,4,2,3,5,7,E
6,7,5,8,8,5,2,5,8,8,8,7,9,5,8,11,V
2,11,12,10,8,1,3,3,7,7,8,4,1,2,2,1,V
2,11,12,11,9,1,7,3,5,9,8,5,3,4,4,2,T
4,7,7,10,11,8,6,3,7,6,7,7,8,5,7,9,E
3,5,7,8,8,3,8,1,10,7,7,7,3,5,5,7,X
2,4,8,7,7,9,7,7,8,7,8,5,4,4,6,9,S
1,6,8,9,7,10,7,3,7,8,8,5,5,4,6,8,Z
0,11,14,8,8,0,6,0,7,7,8,3,1,2,6,9,T
3,6,7,8,10,6,7,4,6,6,10,8,8,6,8,10,K
2,5,8,8,7,9,8,9,7,6,10,6,5,5,8,11,B
4,6,6,8,7,6,4,8,5,8,10,5,7,4,11,9,Q
1,11,10,11,8,2,6,2,3,10,9,5,2,3,4,6,Y
4,4,8,8,11,2,2,8,7,4,11,6,3,6,8,11,K
1,10,12,11,5,1,6,3,11,5,5,4,2,3,4,5,T
1,6,6,7,11,0,4,3,14,8,7,3,1,1,3,4,J
1,12,9,11,9,2,7,1,8,5,7,6,3,4,5,7,Y
2,12,10,11,6,3,7,4,13,3,6,8,4,9,8,10,Y
5,8,5,7,6,2,5,4,3,7,7,5,3,6,5,10,U
0,6,7,8,8,1,8,0,14,7,8,4,2,3,7,9,I
0,10,11,8,8,2,4,3,11,1,7,3,2,2,4,6,F
5,8,10,8,8,1,3,3,10,5,7,4,2,2,3,4,N
0,10,13,8,6,2,4,5,12,1,6,4,1,3,6,9,F
3,9,8,10,8,3,3,5,13,6,8,6,3,6,6,11,S
7,9,6,6,8,0,1,11,6,8,8,3,2,3,4,6,M
2,6,7,9,9,3,2,6,6,8,10,2,2,1,3,2,Q
0,6,7,8,9,3,7,1,7,7,8,1,1,1,3,2,I
3,7,10,9,6,5,7,3,12,6,4,7,4,8,7,13,T
5,7,9,10,4,4,6,4,8,7,7,6,6,5,6,9,P
6,6,8,8,9,4,7,6,7,8,7,7,7,5,6,9,H
0,11,14,8,9,0,6,1,5,9,8,4,1,2,5,7,T
2,6,6,10,12,4,6,6,10,7,9,4,3,4,5,7,G
1,6,7,8,6,4,5,4,7,7,9,2,2,1,1,1,B
3,2,4,7,9,3,3,2,9,11,8,6,4,3,8,11,A
5,3,6,7,7,5,7,3,10,10,10,12,10,8,8,11,H
2,8,12,8,4,4,8,3,13,4,3,8,3,9,6,12,T
7,4,6,6,7,2,4,2,9,10,8,7,5,5,4,6,M
3,4,7,9,7,4,5,8,6,7,9,5,4,4,7,10,O
5,7,8,11,8,9,4,5,7,8,10,5,6,4,6,6,S
7,7,8,10,9,8,3,6,7,7,8,7,7,5,7,8,G
2,6,7,7,10,5,7,9,5,8,10,5,2,3,7,4,G
2,4,8,7,7,3,5,3,10,8,9,4,2,2,2,3,R
0,3,6,7,7,1,6,1,11,11,7,2,1,1,4,2,J
3,14,8,9,8,0,3,4,7,7,8,6,1,4,7,9,V
3,7,6,8,8,8,4,5,7,7,10,6,6,4,8,9,L
3,12,6,9,8,0,4,12,7,7,8,5,4,4,8,11,U
6,6,9,10,7,8,5,5,8,7,11,8,7,6,7,9,F
0,6,7,8,8,1,7,1,13,7,8,2,1,1,2,3,I
3,4,6,8,8,4,9,1,10,8,8,9,4,6,7,10,X
3,5,7,8,5,3,7,6,10,8,8,6,4,4,5,7,D
2,7,9,10,5,3,7,2,12,6,5,5,2,5,5,10,T
2,7,10,10,5,2,6,3,13,6,7,6,4,4,8,10,F
2,6,7,7,9,5,5,7,6,8,11,5,4,3,6,8,G
3,7,9,8,6,9,3,3,8,6,1,5,6,3,4,6,S
8,7,6,6,7,3,4,6,6,8,6,5,4,4,3,5,M
5,4,8,5,8,4,6,2,10,7,7,8,5,7,7,13,K
3,6,7,8,8,2,5,6,7,7,7,3,2,2,2,3,H
3,3,7,7,7,3,5,2,11,11,11,5,4,4,5,7,R
0,11,14,8,7,0,6,1,9,5,8,4,1,2,6,9,T
3,6,7,8,11,5,7,4,6,5,9,5,4,4,4,5,K
2,6,6,8,9,4,6,6,6,6,8,5,3,3,4,5,G
7,5,6,7,8,7,6,4,6,6,9,6,5,4,5,7,K
2,7,7,9,9,4,2,6,8,8,8,3,3,2,5,4,Q
3,8,7,8,11,3,7,1,10,5,8,5,3,3,4,5,K
6,2,6,9,5,1,5,3,10,10,7,8,4,5,7,9,N
3,5,7,8,6,4,10,10,6,5,8,5,3,4,6,8,D
0,6,7,8,14,4,8,6,7,6,10,2,0,1,1,0,C
3,1,2,7,9,4,3,3,10,12,8,8,5,5,8,11,A
0,7,8,8,8,1,8,0,13,6,7,4,2,3,8,11,I
3,7,6,8,12,6,8,5,6,5,10,6,5,4,8,11,K
0,7,6,8,15,7,11,6,7,3,7,4,2,3,6,8,E
2,8,8,9,9,4,2,4,8,7,8,2,2,2,3,2,Q
1,5,8,10,6,3,6,2,13,9,9,6,4,4,5,7,P
2,2,3,6,8,2,2,2,5,7,6,5,3,3,5,7,A
0,0,4,6,6,2,10,5,2,4,5,5,3,4,7,9,L
3,5,9,8,7,8,4,5,6,9,4,5,4,4,4,6,Z
1,10,9,8,12,2,8,5,12,4,7,5,2,4,4,5,C
7,8,6,5,5,3,5,4,4,7,6,8,4,9,8,14,U
2,11,12,11,8,1,7,3,7,7,8,5,2,4,3,5,T
3,6,7,8,10,6,8,5,7,6,9,6,7,5,8,11,E
0,6,7,8,8,5,9,2,8,7,8,1,0,1,0,0,Z
1,8,8,9,14,4,8,7,8,5,10,3,2,2,4,5,C
2,2,2,6,9,3,3,4,11,12,9,4,2,2,5,7,A
0,6,7,8,8,5,9,2,8,8,8,1,0,1,0,0,Z
7,3,2,2,9,1,2,2,9,10,9,12,6,10,8,13,M
7,7,8,7,6,3,6,7,8,7,7,9,8,7,8,11,D
3,2,1,7,9,3,2,2,9,11,9,6,3,3,4,5,A
1,7,5,10,9,4,7,2,7,7,8,6,3,5,6,8,I
3,6,7,7,7,5,6,6,7,7,9,6,6,4,8,10,R
4,10,9,9,9,4,6,4,10,5,6,8,5,5,6,8,H
2,11,11,10,7,1,4,3,9,4,8,6,3,6,7,9,V
3,7,8,8,8,4,7,8,7,7,8,5,2,3,6,8,O
2,11,11,11,8,1,3,3,9,5,8,4,2,3,5,7,V
2,6,8,7,8,5,4,8,7,6,11,4,4,3,4,6,R
5,12,5,10,6,4,5,5,5,8,7,7,5,9,12,8,Y
3,5,5,8,7,4,6,9,5,7,8,4,2,3,6,7,Q
0,6,7,8,8,0,4,4,7,7,8,0,0,0,1,0,I
2,10,8,9,13,3,6,6,12,3,7,6,4,5,8,11,C
4,4,6,9,8,5,6,8,10,8,6,8,6,7,8,11,O
1,5,8,10,5,3,5,2,13,8,9,6,4,4,6,8,P
5,8,8,9,8,4,5,3,7,8,6,7,5,5,5,6,A
2,11,11,10,7,1,3,3,10,3,7,4,2,4,6,8,V
1,10,11,10,6,1,5,3,12,3,6,3,1,2,3,4,Y
7,7,10,10,6,4,0,4,8,8,7,5,7,3,7,5,P
2,6,7,8,8,3,4,6,7,7,8,2,0,1,0,0,O
7,8,8,9,11,3,5,3,7,5,8,7,6,5,6,7,A
2,6,7,8,9,3,3,6,6,8,8,2,0,1,1,0,Q
1,11,11,11,8,1,6,1,6,8,8,3,1,1,1,1,Y
3,6,7,8,7,3,6,6,7,8,7,5,3,3,3,2,H
6,3,6,8,7,7,7,3,11,10,11,9,6,6,7,9,B
4,11,12,11,9,2,2,2,6,7,7,4,1,2,2,1,V
2,4,9,6,6,9,6,8,7,8,8,5,5,4,7,10,S
2,6,8,9,9,5,2,6,5,8,10,3,2,2,3,2,Q
1,9,10,10,5,3,8,2,11,6,4,4,2,3,3,4,T
1,5,6,9,13,4,10,6,7,6,9,5,1,3,4,6,C
2,6,8,8,7,8,6,9,7,6,10,3,3,3,4,6,B
4,4,7,6,8,7,6,5,7,7,4,6,6,4,7,8,D
0,6,7,8,9,2,7,1,7,7,8,1,1,1,3,4,I
1,11,11,11,9,2,7,1,5,8,8,4,1,2,2,1,Y
0,3,4,7,10,1,6,0,8,6,8,2,1,1,1,3,L
3,4,10,7,8,6,4,9,7,5,11,5,3,4,7,10,R
2,11,12,11,7,1,3,3,10,4,7,4,1,3,2,3,V
5,3,5,6,9,4,1,4,8,12,10,5,3,6,5,10,A
4,6,7,8,8,0,0,11,5,7,8,2,0,1,1,0,N
7,11,10,10,9,1,3,2,11,1,7,7,5,7,8,10,W
0,10,13,8,6,2,4,5,12,1,6,5,4,5,8,11,F
1,8,10,10,4,3,4,4,10,5,7,3,2,3,2,3,P
2,9,10,10,5,4,8,1,11,7,4,7,4,6,6,8,T
3,6,9,8,8,6,4,9,7,5,11,5,3,4,8,10,R
5,7,8,11,9,9,5,3,5,8,10,5,7,4,8,10,L
1,7,8,8,14,3,6,6,6,5,10,3,2,2,4,6,C
4,5,7,7,9,2,6,2,10,7,8,4,2,2,3,4,K
1,10,11,11,5,2,7,2,11,4,5,3,1,2,3,4,Y
4,4,6,8,8,6,7,2,11,10,12,7,7,5,8,11,E
1,5,3,6,11,0,3,6,12,12,8,3,2,2,7,10,J
1,5,9,10,4,2,4,3,12,7,8,4,2,2,2,3,P
2,6,7,9,9,4,3,6,8,8,9,3,3,2,5,4,Q
4,8,8,9,8,3,7,2,11,5,6,7,3,6,5,10,X
6,6,7,9,7,7,5,3,8,7,5,8,9,6,7,9,N
0,6,7,8,8,0,4,4,7,7,8,0,0,1,6,9,I
0,11,15,8,7,0,6,1,9,5,8,5,2,4,7,5,T
2,7,9,10,6,2,5,3,13,7,7,7,5,5,6,8,F
1,6,10,9,5,3,2,7,9,5,8,2,0,1,0,0,P
3,5,8,7,6,4,5,5,6,7,8,4,3,4,3,2,R
4,3,6,9,8,4,6,1,10,10,11,7,6,5,8,10,K
3,8,9,8,9,5,6,7,5,8,10,4,2,3,5,6,Q
3,6,7,8,11,5,8,4,7,6,9,2,1,2,2,1,K
4,5,7,8,6,6,3,3,8,9,5,4,3,2,4,6,J
3,7,7,9,9,5,2,6,5,8,10,4,4,3,5,3,Q
0,6,8,8,7,9,9,6,5,8,8,5,3,4,7,5,S
5,3,7,7,7,4,6,3,10,9,9,6,3,3,4,5,H
1,6,7,7,12,4,8,6,6,5,9,3,1,2,5,7,C
1,8,8,9,13,4,8,8,9,6,10,3,2,2,4,6,C
8,9,7,6,8,0,1,12,7,7,8,5,3,4,6,9,M
4,7,9,9,6,9,4,4,7,6,8,5,6,4,8,7,F
2,4,7,8,7,5,8,4,12,9,9,6,3,4,7,9,S
4,6,6,6,10,11,5,3,6,7,9,8,7,6,7,9,X
1,7,8,9,13,3,7,6,8,6,10,2,1,2,2,3,C
2,2,2,6,10,2,2,3,10,10,8,4,1,2,2,3,A
6,7,8,9,8,5,4,3,8,7,4,5,5,3,5,7,N
3,11,12,10,7,1,3,3,10,4,7,6,2,4,4,5,V
2,2,2,7,8,3,1,2,7,8,6,4,2,2,3,4,A
8,4,4,6,6,11,2,4,6,7,7,9,9,6,10,8,H
2,0,6,7,8,1,0,3,7,7,8,6,2,3,6,4,A
1,11,10,11,8,2,7,1,7,7,8,5,2,3,4,5,Y
0,3,4,7,9,0,5,5,15,11,8,5,3,4,8,10,J
0,6,7,8,8,0,4,4,7,7,8,0,0,0,4,6,I
5,8,9,12,5,2,3,4,10,5,7,6,3,6,6,11,V
3,7,7,8,5,4,8,10,7,5,8,4,2,3,6,8,D
2,5,7,6,7,4,5,4,6,6,8,3,2,2,3,1,R
5,5,5,7,10,7,3,6,9,8,6,6,6,5,8,6,Q
0,7,6,9,11,9,9,6,6,7,8,4,2,4,5,7,S
7,7,6,6,8,2,4,6,6,8,8,4,3,3,3,4,M
3,5,4,8,7,3,4,7,6,8,9,5,4,3,5,7,Q
4,6,6,8,8,1,4,5,6,8,7,6,6,5,6,6,U
3,6,7,8,8,7,9,3,5,8,8,8,6,5,8,11,X
2,5,8,8,7,9,7,9,7,6,9,5,4,4,7,10,B
2,8,8,8,7,5,8,4,11,6,5,7,4,6,8,10,S
2,8,9,8,10,5,9,6,11,6,8,6,3,8,8,14,C
2,11,12,11,7,1,6,3,6,8,7,3,2,2,3,5,T
2,7,10,10,6,2,6,1,13,6,7,8,6,6,8,11,F
3,5,7,8,9,5,9,2,11,7,8,8,5,6,7,9,E
4,8,8,11,9,8,2,4,7,8,8,7,11,5,12,8,Y
0,3,6,7,7,0,6,2,11,11,8,2,1,1,2,3,J
4,4,9,5,9,5,6,5,8,7,10,6,6,4,6,8,R
2,6,6,8,7,9,7,9,6,6,9,5,4,4,6,4,B
8,9,9,12,8,1,3,1,9,4,6,6,4,6,6,11,W
5,6,7,7,9,6,9,2,11,8,8,10,6,7,8,11,E
4,6,7,8,9,7,2,5,7,8,10,5,4,3,4,6,E
1,11,12,10,6,2,6,3,12,2,5,6,4,4,7,9,F
11,10,6,5,11,4,5,4,11,5,7,11,7,8,7,10,M
8,5,6,8,8,8,4,7,6,7,9,8,10,6,8,10,M
8,5,5,7,10,9,3,4,6,8,13,9,11,7,8,11,G
0,6,7,8,8,3,7,0,7,7,8,3,4,2,8,10,I
3,6,8,8,8,2,6,1,10,6,7,4,2,2,2,3,K
7,3,7,6,8,6,6,5,10,8,11,10,6,13,8,15,R
3,7,8,7,9,7,8,3,7,5,5,7,6,5,6,7,T
2,5,9,8,8,5,4,8,6,6,10,4,2,4,4,3,R
2,7,8,9,9,4,1,5,5,8,9,2,1,1,3,2,Q
1,10,12,11,4,2,7,3,12,4,4,6,4,6,8,11,T
3,2,7,8,6,3,8,1,10,10,9,6,3,4,4,6,X
6,7,8,9,6,2,6,6,7,7,6,8,5,6,8,10,N
5,7,10,9,9,7,5,5,8,7,5,7,7,5,8,7,F
3,7,9,9,9,5,8,2,11,5,7,6,4,4,5,7,E
7,6,8,9,8,8,5,7,6,7,11,8,8,6,6,8,M
1,7,10,10,4,3,4,5,9,6,7,2,1,2,2,4,P
5,6,8,8,8,0,1,12,6,8,8,3,3,3,4,6,N
2,6,7,8,8,6,9,3,6,8,8,4,2,3,3,4,X
2,11,11,11,8,1,6,2,6,8,8,4,3,3,4,6,T
4,5,6,9,7,5,4,4,6,8,8,6,7,4,7,10,B
2,6,10,9,5,8,3,2,13,7,8,6,4,7,10,13,J
4,6,7,8,6,3,5,6,7,7,7,6,4,4,4,6,D
1,11,10,11,8,2,6,1,8,6,7,3,1,2,3,4,Y
2,6,6,8,8,3,5,7,7,7,8,2,1,2,1,0,O
1,7,7,6,10,1,6,3,15,7,7,4,2,2,4,5,J
1,9,9,10,10,2,6,5,12,5,7,3,1,2,3,4,C
2,3,8,6,8,4,9,4,11,8,9,7,4,5,6,8,S
3,3,12,7,9,6,3,9,7,5,11,6,4,6,8,11,R
0,6,10,9,5,2,1,6,9,5,8,1,0,1,0,0,P
3,6,8,8,7,2,5,3,10,7,8,4,2,2,2,4,H
4,7,7,9,9,4,9,2,9,7,7,8,4,9,6,12,X
5,3,7,6,7,5,6,3,11,10,10,8,6,6,7,9,R
9,7,6,5,9,1,4,6,7,8,8,4,3,3,2,4,M
1,9,9,10,11,2,7,5,12,5,7,3,1,2,3,5,C
1,6,7,9,9,7,7,5,10,7,9,5,2,7,5,9,E
4,8,8,11,9,3,8,5,9,4,4,5,2,4,3,5,U
0,10,12,8,8,2,5,5,12,2,6,4,1,3,4,7,F
3,6,7,8,11,2,1,8,7,4,11,4,1,3,4,6,K
3,3,9,8,8,0,3,14,7,7,8,3,2,3,5,3,H
6,6,8,7,8,5,6,5,8,7,9,6,5,4,5,7,H
3,6,8,9,8,8,6,4,7,8,8,6,5,4,5,5,J
3,9,8,9,10,5,2,5,7,8,7,5,6,4,9,8,Q
3,5,7,8,8,4,6,3,6,6,9,5,5,3,4,6,K
3,2,3,6,8,3,2,3,6,6,7,5,2,3,4,3,A
1,4,3,6,11,0,4,8,13,13,8,3,1,2,5,3,J
1,5,7,8,7,4,5,2,10,8,9,3,2,1,1,3,B
4,5,7,9,7,6,4,5,7,7,7,7,7,5,6,8,B
0,3,7,7,7,1,7,1,11,10,7,4,4,3,9,11,J
2,6,8,8,8,2,6,2,15,6,8,6,3,5,7,9,J
3,11,12,10,8,1,3,2,7,7,8,5,2,3,3,2,V
1,5,6,6,9,1,7,3,15,8,7,5,2,4,8,11,J
7,3,6,6,6,2,4,3,9,11,8,6,5,4,5,7,M
3,8,7,8,9,4,3,6,8,8,8,4,4,3,5,4,Q
6,3,7,6,8,5,4,6,10,9,10,5,3,6,6,11,R
3,5,7,7,7,5,6,4,6,6,8,4,3,3,3,2,R
6,6,8,9,6,2,5,5,7,7,5,4,3,3,3,2,N
3,5,7,7,6,3,5,8,7,7,8,7,6,5,8,11,N
1,11,11,11,9,2,7,1,8,6,8,2,1,1,2,3,Y
4,6,6,5,9,8,9,3,12,8,7,10,7,10,9,15,Z
3,6,7,8,5,4,10,10,7,5,8,7,4,6,8,11,D
4,6,7,7,7,5,8,6,7,5,5,8,6,6,6,7,D
3,5,8,8,8,9,5,5,6,9,7,7,6,5,8,7,I
10,9,8,10,7,2,4,2,7,5,5,9,5,9,6,11,W
2,8,8,9,7,5,8,5,11,6,5,5,3,4,7,10,S
5,3,5,6,7,6,6,4,11,9,11,8,4,8,7,13,D
0,6,7,8,8,3,7,0,7,7,8,1,2,1,4,6,I
3,4,6,8,8,3,4,8,7,8,8,5,5,4,8,10,O
2,6,7,8,9,4,8,1,10,7,8,4,2,2,3,5,E
6,8,6,5,9,2,4,3,9,7,9,5,3,3,2,3,M
1,7,5,7,12,0,4,4,13,8,8,2,1,1,2,3,J
1,6,11,9,4,3,2,7,10,5,8,2,1,1,1,1,P
3,10,8,9,10,1,7,5,7,6,8,5,3,4,4,5,U
9,7,11,12,6,2,2,4,8,6,5,7,4,6,4,6,W
3,10,8,9,9,2,7,5,11,4,6,5,2,4,4,5,U
2,7,8,8,8,4,7,2,11,7,8,4,2,2,3,4,E
3,1,4,7,8,2,1,3,7,7,8,5,2,3,5,8,A
9,9,8,9,8,0,2,5,7,4,8,8,4,6,7,9,W
2,7,8,9,7,5,6,7,11,7,8,4,2,6,6,12,C
3,6,7,8,6,4,6,5,7,8,7,6,7,4,8,10,H
5,6,7,8,5,3,6,6,7,7,7,4,2,3,2,3,D
6,6,7,8,8,0,2,15,4,7,8,5,3,5,7,4,N
1,10,9,9,12,2,7,4,11,3,6,4,2,3,4,5,C
0,10,13,8,7,2,4,5,12,1,6,3,1,3,5,8,F
2,6,13,8,4,6,3,3,13,5,6,5,4,6,8,11,J
3,3,7,7,6,4,6,3,10,10,10,5,3,4,4,6,R
0,6,7,8,14,4,9,6,7,6,10,2,0,1,1,0,C
3,4,9,11,4,4,4,6,10,8,9,7,6,5,6,8,P
3,6,8,8,8,5,5,9,7,6,12,5,6,5,8,11,R
4,10,7,6,9,8,7,7,7,6,7,7,6,5,7,10,T
3,9,7,10,6,4,3,4,10,6,4,6,3,6,4,9,Y
1,5,6,6,10,0,6,3,14,9,7,5,2,3,4,5,J
2,7,7,9,10,4,5,5,9,6,9,4,2,3,3,5,G
2,11,12,10,8,1,3,2,8,6,8,4,2,2,4,5,V
3,8,7,8,11,3,7,2,10,5,7,11,7,8,8,11,K
